,primary_key,altura_agua,horario,data_particao
410,5_2023-04-09 07:10:00,0.0,07:10:00,2023-04-09
411,6_2023-04-09 19:09:00,0.0,19:09:00,2023-04-09
412,1_2023-04-09 02:20:00,0.0,02:20:00,2023-04-09
413,1_2023-04-09 19:20:00,0.0,19:20:00,2023-04-09
414,1_2023-04-09 17:21:00,0.0,17:21:00,2023-04-09
415,1_2023-04-09 23:00:00,0.0,23:00:00,2023-04-09
416,6_2023-04-09 21:59:00,0.0,21:59:00,2023-04-09
417,2_2023-04-09 07:39:00,0.0,07:39:00,2023-04-09
418,1_2023-04-09 01:50:00,0.0,01:50:00,2023-04-09
419,6_2023-04-09 18:09:00,0.0,18:09:00,2023-04-09
420,1_2023-04-09 15:09:00,0.0,15:09:00,2023-04-09
421,1_2023-04-09 07:29:00,0.0,07:29:00,2023-04-09
422,5_2023-04-09 00:00:00,0.0,00:00:00,2023-04-09
423,1_2023-04-09 09:40:00,0.0,09:40:00,2023-04-09
424,2_2023-04-09 17:00:00,0.0,17:00:00,2023-04-09
425,5_2023-04-09 18:09:00,0.0,18:09:00,2023-04-09
426,1_2023-04-09 10:00:00,0.0,10:00:00,2023-04-09
427,5_2023-04-09 23:00:00,0.0,23:00:00,2023-04-09
428,2_2023-04-09 07:19:00,0.0,07:19:00,2023-04-09
429,5_2023-04-09 11:20:00,0.0,11:20:00,2023-04-09
430,5_2023-04-09 08:39:00,0.0,08:39:00,2023-04-09
431,6_2023-04-09 02:00:00,0.0,02:00:00,2023-04-09
432,1_2023-04-09 02:00:00,0.0,02:00:00,2023-04-09
433,2_2023-04-09 10:04:00,0.0,10:04:00,2023-04-09
434,1_2023-04-09 22:50:00,0.0,22:50:00,2023-04-09
435,1_2023-04-09 18:19:00,0.0,18:19:00,2023-04-09
436,6_2023-04-09 09:18:00,0.0,09:18:00,2023-04-09
437,5_2023-04-09 16:20:00,0.0,16:20:00,2023-04-09
438,1_2023-04-09 13:30:00,0.0,13:30:00,2023-04-09
439,5_2023-04-09 05:30:00,0.0,05:30:00,2023-04-09
440,5_2023-04-09 15:50:00,0.0,15:50:00,2023-04-09
441,5_2023-04-09 06:10:00,0.0,06:10:00,2023-04-09
442,6_2023-04-09 19:30:00,0.0,19:30:00,2023-04-09
443,6_2023-04-09 15:41:00,0.0,15:41:00,2023-04-09
444,5_2023-04-09 01:40:00,0.0,01:40:00,2023-04-09
445,1_2023-04-09 11:39:00,0.0,11:39:00,2023-04-09
446,2_2023-04-09 08:50:00,0.0,08:50:00,2023-04-09
447,6_2023-04-09 07:29:00,0.0,07:29:00,2023-04-09
448,5_2023-04-09 19:29:00,0.0,19:29:00,2023-04-09
449,1_2023-04-09 02:10:00,0.0,02:10:00,2023-04-09
450,6_2023-04-09 13:50:00,0.0,13:50:00,2023-04-09
451,5_2023-04-09 17:20:00,0.0,17:20:00,2023-04-09
452,1_2023-04-09 10:21:00,0.0,10:21:00,2023-04-09
453,5_2023-04-09 04:19:00,0.0,04:19:00,2023-04-09
454,5_2023-04-09 05:19:00,0.0,05:19:00,2023-04-09
455,6_2023-04-09 20:30:00,0.0,20:30:00,2023-04-09
456,5_2023-04-09 20:40:00,0.0,20:40:00,2023-04-09
457,2_2023-04-09 09:00:00,0.0,09:00:00,2023-04-09
458,6_2023-04-09 05:50:00,0.0,05:50:00,2023-04-09
459,1_2023-04-09 13:40:00,0.0,13:40:00,2023-04-09
460,5_2023-04-09 03:20:00,0.0,03:20:00,2023-04-09
461,1_2023-04-09 01:10:00,0.0,01:10:00,2023-04-09
462,2_2023-04-09 07:29:00,0.0,07:29:00,2023-04-09
463,5_2023-04-09 07:27:00,0.0,07:27:00,2023-04-09
464,1_2023-04-09 11:49:00,0.0,11:49:00,2023-04-09
465,1_2023-04-09 04:29:00,0.0,04:29:00,2023-04-09
466,2_2023-04-09 17:10:00,0.0,17:10:00,2023-04-09
467,1_2023-04-09 04:09:00,0.0,04:09:00,2023-04-09
468,5_2023-04-09 06:40:00,0.0,06:40:00,2023-04-09
469,1_2023-04-09 10:59:00,0.0,10:59:00,2023-04-09
470,2_2023-04-09 09:10:00,0.0,09:10:00,2023-04-09
471,6_2023-04-09 07:40:00,0.0,07:40:00,2023-04-09
472,2_2023-04-09 05:20:00,0.0,05:20:00,2023-04-09
473,2_2023-04-09 22:50:00,0.0,22:50:00,2023-04-09
474,6_2023-04-09 16:40:00,0.0,16:40:00,2023-04-09
475,1_2023-04-09 01:20:00,0.0,01:20:00,2023-04-09
476,1_2023-04-09 04:50:00,0.0,04:50:00,2023-04-09
477,1_2023-04-09 09:00:00,0.0,09:00:00,2023-04-09
478,2_2023-04-09 03:19:00,0.0,03:19:00,2023-04-09
479,1_2023-04-09 06:24:00,0.0,06:24:00,2023-04-09
480,5_2023-04-09 20:50:00,0.0,20:50:00,2023-04-09
481,6_2023-04-09 12:19:00,0.0,12:19:00,2023-04-09
482,6_2023-04-09 06:00:00,0.0,06:00:00,2023-04-09
483,1_2023-04-09 16:40:00,0.0,16:40:00,2023-04-09
484,5_2023-04-09 18:30:00,0.0,18:30:00,2023-04-09
485,2_2023-04-09 23:20:00,0.0,23:20:00,2023-04-09
486,2_2023-04-09 20:00:00,0.0,20:00:00,2023-04-09
487,1_2023-04-09 23:30:00,0.0,23:30:00,2023-04-09
488,6_2023-04-09 04:39:00,0.0,04:39:00,2023-04-09
489,1_2023-04-09 10:29:00,0.0,10:29:00,2023-04-09
490,2_2023-04-09 14:49:00,0.0,14:49:00,2023-04-09
491,6_2023-04-09 09:50:00,0.0,09:50:00,2023-04-09
492,6_2023-04-09 01:39:00,0.0,01:39:00,2023-04-09
493,6_2023-04-09 08:40:00,0.0,08:40:00,2023-04-09
494,6_2023-04-09 16:49:00,0.0,16:49:00,2023-04-09
495,1_2023-04-09 22:29:00,0.0,22:29:00,2023-04-09
496,6_2023-04-09 20:49:00,0.0,20:49:00,2023-04-09
497,2_2023-04-09 07:49:00,0.0,07:49:00,2023-04-09
498,5_2023-04-09 02:20:00,0.0,02:20:00,2023-04-09
499,5_2023-04-09 05:11:00,0.0,05:11:00,2023-04-09
500,6_2023-04-09 01:20:00,0.0,01:20:00,2023-04-09
501,1_2023-04-09 00:59:00,0.0,00:59:00,2023-04-09
502,6_2023-04-09 22:48:00,0.0,22:48:00,2023-04-09
503,2_2023-04-09 21:47:00,0.0,21:47:00,2023-04-09
504,2_2023-04-09 14:09:00,0.0,14:09:00,2023-04-09
505,6_2023-04-09 03:29:00,0.0,03:29:00,2023-04-09
506,1_2023-04-09 23:10:00,0.0,23:10:00,2023-04-09
507,6_2023-04-09 16:10:00,0.0,16:10:00,2023-04-09
508,6_2023-04-09 05:20:00,0.0,05:20:00,2023-04-09
509,2_2023-04-09 02:10:00,0.0,02:10:00,2023-04-09
510,5_2023-04-09 22:30:00,0.0,22:30:00,2023-04-09
511,2_2023-04-09 01:07:00,0.0,01:07:00,2023-04-09
512,6_2023-04-09 23:20:00,0.0,23:20:00,2023-04-09
513,2_2023-04-09 16:40:00,0.0,16:40:00,2023-04-09
514,2_2023-04-09 19:38:00,0.0,19:38:00,2023-04-09
515,2_2023-04-09 06:20:00,0.0,06:20:00,2023-04-09
516,5_2023-04-09 13:30:00,0.0,13:30:00,2023-04-09
517,1_2023-04-09 05:30:00,0.0,05:30:00,2023-04-09
518,5_2023-04-09 02:29:00,0.0,02:29:00,2023-04-09
519,2_2023-04-09 21:19:00,0.0,21:19:00,2023-04-09
520,5_2023-04-09 21:50:00,0.0,21:50:00,2023-04-09
521,2_2023-04-09 04:50:00,0.0,04:50:00,2023-04-09
522,5_2023-04-09 06:19:00,0.0,06:19:00,2023-04-09
523,5_2023-04-09 23:49:00,0.0,23:49:00,2023-04-09
524,6_2023-04-09 18:16:00,0.0,18:16:00,2023-04-09
525,5_2023-04-10 21:00:00,0.0,21:00:00,2023-04-10
526,6_2023-04-10 11:10:00,0.0,11:10:00,2023-04-10
527,5_2023-04-10 05:21:00,0.0,05:21:00,2023-04-10
528,5_2023-04-10 16:09:00,0.0,16:09:00,2023-04-10
529,5_2023-04-10 22:59:00,0.0,22:59:00,2023-04-10
530,1_2023-04-10 11:39:00,0.0,11:39:00,2023-04-10
531,5_2023-04-10 00:29:00,0.0,00:29:00,2023-04-10
532,2_2023-04-10 05:09:00,0.0,05:09:00,2023-04-10
533,1_2023-04-10 02:30:00,0.0,02:30:00,2023-04-10
534,1_2023-04-10 04:39:00,0.0,04:39:00,2023-04-10
535,2_2023-04-10 00:41:00,0.0,00:41:00,2023-04-10
536,6_2023-04-10 19:49:00,0.0,19:49:00,2023-04-10
537,2_2023-04-10 19:19:00,0.0,19:19:00,2023-04-10
538,1_2023-04-10 16:29:00,0.0,16:29:00,2023-04-10
539,1_2023-04-10 12:17:00,0.0,12:17:00,2023-04-10
540,6_2023-04-10 20:27:00,0.0,20:27:00,2023-04-10
541,6_2023-04-10 02:40:00,0.0,02:40:00,2023-04-10
542,1_2023-04-10 23:50:00,0.0,23:50:00,2023-04-10
543,1_2023-04-10 16:19:00,0.0,16:19:00,2023-04-10
544,5_2023-04-10 22:10:00,0.0,22:10:00,2023-04-10
545,5_2023-04-10 07:49:00,0.0,07:49:00,2023-04-10
546,6_2023-04-10 15:27:00,0.0,15:27:00,2023-04-10
547,2_2023-04-10 14:20:00,0.0,14:20:00,2023-04-10
548,2_2023-04-10 20:30:00,0.0,20:30:00,2023-04-10
549,5_2023-04-10 05:40:00,0.0,05:40:00,2023-04-10
550,6_2023-04-10 13:09:00,0.0,13:09:00,2023-04-10
551,1_2023-04-10 21:00:00,0.0,21:00:00,2023-04-10
552,1_2023-04-10 22:49:00,0.0,22:49:00,2023-04-10
553,1_2023-04-10 15:29:00,0.0,15:29:00,2023-04-10
554,2_2023-04-10 19:09:00,0.0,19:09:00,2023-04-10
555,6_2023-04-10 09:41:00,0.0,09:41:00,2023-04-10
556,2_2023-04-10 08:09:00,0.0,08:09:00,2023-04-10
557,5_2023-04-10 08:19:00,0.0,08:19:00,2023-04-10
558,2_2023-04-10 18:31:00,0.0,18:31:00,2023-04-10
559,5_2023-04-10 09:40:00,0.0,09:40:00,2023-04-10
560,5_2023-04-10 19:29:00,0.0,19:29:00,2023-04-10
561,2_2023-04-10 03:20:00,0.0,03:20:00,2023-04-10
562,6_2023-04-10 09:00:00,0.0,09:00:00,2023-04-10
563,5_2023-04-10 17:11:00,0.0,17:11:00,2023-04-10
564,1_2023-04-10 19:09:00,0.0,19:09:00,2023-04-10
565,2_2023-04-10 20:48:00,0.0,20:48:00,2023-04-10
566,6_2023-04-10 15:59:00,0.0,15:59:00,2023-04-10
567,2_2023-04-10 06:16:00,0.0,06:16:00,2023-04-10
568,6_2023-04-10 09:49:00,0.0,09:49:00,2023-04-10
569,6_2023-04-10 18:00:00,0.0,18:00:00,2023-04-10
570,6_2023-04-10 23:19:00,0.0,23:19:00,2023-04-10
571,6_2023-04-10 19:59:00,0.0,19:59:00,2023-04-10
572,2_2023-04-10 07:40:00,0.0,07:40:00,2023-04-10
573,2_2023-04-10 02:20:00,0.0,02:20:00,2023-04-10
574,2_2023-04-10 10:20:00,0.0,10:20:00,2023-04-10
575,1_2023-04-10 09:50:00,0.0,09:50:00,2023-04-10
576,1_2023-04-10 08:29:00,0.0,08:29:00,2023-04-10
577,2_2023-04-10 13:30:00,0.0,13:30:00,2023-04-10
578,2_2023-04-10 19:57:00,0.0,19:57:00,2023-04-10
579,5_2023-04-10 18:10:00,0.0,18:10:00,2023-04-10
580,1_2023-04-10 04:21:00,0.0,04:21:00,2023-04-10
581,1_2023-04-10 18:59:00,0.0,18:59:00,2023-04-10
582,5_2023-04-10 22:30:00,0.0,22:30:00,2023-04-10
583,1_2023-04-10 16:07:00,0.0,16:07:00,2023-04-10
584,6_2023-04-10 23:30:00,0.0,23:30:00,2023-04-10
585,1_2023-04-10 05:39:00,0.0,05:39:00,2023-04-10
586,2_2023-04-10 15:59:00,0.0,15:59:00,2023-04-10
587,6_2023-04-10 00:19:00,0.0,00:19:00,2023-04-10
588,5_2023-04-10 23:50:00,0.0,23:50:00,2023-04-10
589,5_2023-04-10 18:29:00,0.0,18:29:00,2023-04-10
590,6_2023-04-10 07:10:00,0.0,07:10:00,2023-04-10
591,1_2023-04-10 13:42:00,0.0,13:42:00,2023-04-10
592,1_2023-04-10 00:59:00,0.0,00:59:00,2023-04-10
593,2_2023-04-10 02:40:00,0.0,02:40:00,2023-04-10
594,5_2023-04-10 23:40:00,0.0,23:40:00,2023-04-10
595,1_2023-04-10 09:30:00,0.0,09:30:00,2023-04-10
596,2_2023-04-10 08:19:00,0.0,08:19:00,2023-04-10
597,5_2023-04-10 03:09:00,0.0,03:09:00,2023-04-10
598,5_2023-04-10 09:19:00,0.0,09:19:00,2023-04-10
599,1_2023-04-10 19:59:00,0.0,19:59:00,2023-04-10
600,2_2023-04-10 11:10:00,0.0,11:10:00,2023-04-10
601,6_2023-04-10 07:59:00,0.0,07:59:00,2023-04-10
602,2_2023-04-10 21:22:00,0.0,21:22:00,2023-04-10
603,2_2023-04-10 11:59:00,0.0,11:59:00,2023-04-10
604,5_2023-04-10 13:30:00,0.0,13:30:00,2023-04-10
605,6_2023-04-10 11:50:00,0.0,11:50:00,2023-04-10
606,5_2023-04-10 02:09:00,0.0,02:09:00,2023-04-10
607,6_2023-04-10 21:39:00,0.0,21:39:00,2023-04-10
608,1_2023-04-10 19:39:00,0.0,19:39:00,2023-04-10
609,1_2023-04-10 03:00:00,0.0,03:00:00,2023-04-10
610,6_2023-04-10 12:10:00,0.0,12:10:00,2023-04-10
611,6_2023-04-10 22:20:00,0.0,22:20:00,2023-04-10
612,2_2023-04-10 17:50:00,0.0,17:50:00,2023-04-10
613,2_2023-04-10 06:10:00,0.0,06:10:00,2023-04-10
614,6_2023-04-10 19:00:00,0.0,19:00:00,2023-04-10
615,1_2023-04-10 06:00:00,0.0,06:00:00,2023-04-10
616,2_2023-04-10 02:09:00,0.0,02:09:00,2023-04-10
617,6_2023-04-10 10:59:00,0.0,10:59:00,2023-04-10
618,1_2023-04-10 06:40:00,0.0,06:40:00,2023-04-10
619,6_2023-04-10 21:20:00,0.0,21:20:00,2023-04-10
620,1_2023-04-10 18:10:00,0.0,18:10:00,2023-04-10
621,6_2023-04-10 16:20:00,0.0,16:20:00,2023-04-10
622,5_2023-04-10 21:39:00,0.0,21:39:00,2023-04-10
623,5_2023-04-10 09:59:00,0.0,09:59:00,2023-04-10
624,6_2023-04-10 23:41:00,0.0,23:41:00,2023-04-10
625,2_2023-04-10 09:48:00,0.0,09:48:00,2023-04-10
626,5_2023-04-10 02:01:00,0.0,02:01:00,2023-04-10
627,5_2023-04-10 11:09:00,0.0,11:09:00,2023-04-10
628,5_2023-04-10 08:30:00,0.0,08:30:00,2023-04-10
629,6_2023-04-10 08:09:00,0.0,08:09:00,2023-04-10
630,1_2023-04-10 00:00:00,0.0,00:00:00,2023-04-10
631,6_2023-04-10 03:09:00,0.0,03:09:00,2023-04-10
632,1_2023-04-10 21:10:00,0.0,21:10:00,2023-04-10
633,2_2023-04-10 10:00:00,0.0,10:00:00,2023-04-10
634,5_2023-04-10 18:51:00,0.0,18:51:00,2023-04-10
635,6_2023-04-10 22:09:00,0.0,22:09:00,2023-04-10
636,5_2023-04-10 07:00:00,0.0,07:00:00,2023-04-10
637,1_2023-04-10 03:10:00,0.0,03:10:00,2023-04-10
638,6_2023-04-10 13:49:00,0.0,13:49:00,2023-04-10
639,6_2023-04-10 06:51:00,0.0,06:51:00,2023-04-10
640,6_2023-04-10 01:19:00,0.0,01:19:00,2023-04-10
641,5_2023-04-10 02:58:00,0.0,02:58:00,2023-04-10
642,2_2023-04-10 14:40:00,0.0,14:40:00,2023-04-10
643,5_2023-04-10 16:00:00,0.0,16:00:00,2023-04-10
644,6_2023-04-10 05:00:00,0.0,05:00:00,2023-04-10
645,1_2023-04-10 01:39:00,0.0,01:39:00,2023-04-10
646,1_2023-04-10 07:00:00,0.0,07:00:00,2023-04-10
647,1_2023-04-10 01:19:00,0.0,01:19:00,2023-04-10
648,6_2023-04-10 03:37:00,0.0,03:37:00,2023-04-10
649,2_2023-04-10 12:39:00,0.0,12:39:00,2023-04-10
650,5_2023-04-10 18:59:00,0.0,18:59:00,2023-04-10
651,2_2023-04-10 21:50:00,0.0,21:50:00,2023-04-10
652,6_2023-04-10 13:39:00,0.0,13:39:00,2023-04-10
653,1_2023-04-10 11:10:00,0.0,11:10:00,2023-04-10
654,5_2023-04-10 01:10:00,0.0,01:10:00,2023-04-10
655,5_2023-04-10 05:10:00,0.0,05:10:00,2023-04-10
656,5_2023-04-10 12:41:00,0.0,12:41:00,2023-04-10
657,1_2023-04-10 10:30:00,0.0,10:30:00,2023-04-10
658,2_2023-04-10 21:06:00,0.0,21:06:00,2023-04-10
659,2_2023-04-10 04:49:00,0.0,04:49:00,2023-04-10
660,5_2023-04-10 08:49:00,0.0,08:49:00,2023-04-10
661,6_2023-04-10 00:09:00,0.0,00:09:00,2023-04-10
662,6_2023-04-10 14:09:00,0.0,14:09:00,2023-04-10
663,1_2023-04-10 23:19:00,0.0,23:19:00,2023-04-10
664,1_2023-04-10 15:27:00,0.0,15:27:00,2023-04-10
665,2_2023-04-10 08:49:00,0.0,08:49:00,2023-04-10
666,5_2023-04-10 01:50:00,0.0,01:50:00,2023-04-10
667,6_2023-04-10 18:39:00,0.0,18:39:00,2023-04-10
668,2_2023-04-10 05:49:00,0.0,05:49:00,2023-04-10
669,1_2023-04-10 21:20:00,0.0,21:20:00,2023-04-10
670,2_2023-04-10 07:00:00,0.0,07:00:00,2023-04-10
671,5_2023-04-10 20:28:00,0.0,20:28:00,2023-04-10
672,6_2023-04-10 18:09:00,0.0,18:09:00,2023-04-10
673,2_2023-04-10 16:39:00,0.0,16:39:00,2023-04-10
674,5_2023-04-10 07:30:00,0.0,07:30:00,2023-04-10
675,5_2023-04-10 07:20:00,0.0,07:20:00,2023-04-10
676,1_2023-04-10 00:10:00,0.0,00:10:00,2023-04-10
677,6_2023-04-10 03:50:00,0.0,03:50:00,2023-04-10
678,5_2023-04-10 04:40:00,0.0,04:40:00,2023-04-10
679,1_2023-04-10 19:49:00,0.0,19:49:00,2023-04-10
680,1_2023-04-10 07:20:00,0.0,07:20:00,2023-04-10
681,2_2023-04-10 20:40:00,0.0,20:40:00,2023-04-10
682,2_2023-04-10 03:10:00,0.0,03:10:00,2023-04-10
683,1_2023-04-10 18:29:00,0.0,18:29:00,2023-04-10
684,6_2023-04-10 22:01:00,0.0,22:01:00,2023-04-10
685,1_2023-04-10 10:20:00,0.0,10:20:00,2023-04-10
686,5_2023-04-10 02:39:00,0.0,02:39:00,2023-04-10
687,2_2023-04-10 06:00:00,0.0,06:00:00,2023-04-10
688,1_2023-04-10 11:21:00,0.0,11:21:00,2023-04-10
689,2_2023-04-10 16:50:00,0.0,16:50:00,2023-04-10
690,6_2023-04-10 06:17:00,0.0,06:17:00,2023-04-10
691,2_2023-04-10 23:19:00,0.0,23:19:00,2023-04-10
692,6_2023-04-10 08:50:00,0.0,08:50:00,2023-04-10
693,5_2023-04-10 04:00:00,0.0,04:00:00,2023-04-10
694,5_2023-04-10 20:50:00,0.0,20:50:00,2023-04-10
695,6_2023-04-10 19:19:00,0.0,19:19:00,2023-04-10
696,5_2023-04-10 13:40:00,0.0,13:40:00,2023-04-10
697,6_2023-04-10 11:59:00,0.0,11:59:00,2023-04-10
698,2_2023-04-10 14:00:00,0.0,14:00:00,2023-04-10
699,2_2023-04-10 20:20:00,0.0,20:20:00,2023-04-10
700,2_2023-04-10 08:01:00,0.0,08:01:00,2023-04-10
701,6_2023-04-10 10:00:00,0.0,10:00:00,2023-04-10
702,1_2023-04-10 18:20:00,0.0,18:20:00,2023-04-10
703,6_2023-04-10 09:09:00,0.0,09:09:00,2023-04-10
704,2_2023-04-10 11:39:00,0.0,11:39:00,2023-04-10
705,2_2023-04-10 05:29:00,0.0,05:29:00,2023-04-10
706,6_2023-04-10 20:10:00,0.0,20:10:00,2023-04-10
707,5_2023-04-10 06:50:00,0.0,06:50:00,2023-04-10
708,6_2023-04-10 18:19:00,0.0,18:19:00,2023-04-10
709,2_2023-04-10 18:20:00,0.0,18:20:00,2023-04-10
710,6_2023-04-10 10:10:00,0.0,10:10:00,2023-04-10
711,2_2023-04-10 23:29:00,0.0,23:29:00,2023-04-10
712,2_2023-04-10 12:19:00,0.0,12:19:00,2023-04-10
713,6_2023-04-10 08:31:00,0.0,08:31:00,2023-04-10
714,2_2023-04-10 13:40:00,0.0,13:40:00,2023-04-10
715,2_2023-04-10 13:10:00,0.0,13:10:00,2023-04-10
716,2_2023-04-10 16:58:00,0.0,16:58:00,2023-04-10
717,5_2023-04-10 22:19:00,0.0,22:19:00,2023-04-10
718,5_2023-04-10 04:57:00,0.0,04:57:00,2023-04-10
719,1_2023-04-10 03:40:00,0.0,03:40:00,2023-04-10
720,5_2023-04-10 11:30:00,0.0,11:30:00,2023-04-10
721,1_2023-04-10 07:10:00,0.0,07:10:00,2023-04-10
722,5_2023-04-10 12:30:00,0.0,12:30:00,2023-04-10
723,1_2023-04-10 02:09:00,0.0,02:09:00,2023-04-10
724,2_2023-04-10 18:41:00,0.0,18:41:00,2023-04-10
725,6_2023-04-10 16:59:00,0.0,16:59:00,2023-04-10
726,1_2023-04-10 23:39:00,0.0,23:39:00,2023-04-10
727,6_2023-04-10 13:30:00,0.0,13:30:00,2023-04-10
728,5_2023-04-10 04:29:00,0.0,04:29:00,2023-04-10
729,2_2023-04-10 19:39:00,0.0,19:39:00,2023-04-10
730,5_2023-04-10 17:49:00,0.0,17:49:00,2023-04-10
731,2_2023-04-10 22:31:00,0.0,22:31:00,2023-04-10
732,5_2023-04-10 21:30:00,0.0,21:30:00,2023-04-10
733,1_2023-04-10 05:09:00,0.0,05:09:00,2023-04-10
734,5_2023-04-10 21:49:00,0.0,21:49:00,2023-04-10
735,6_2023-04-10 10:40:00,0.0,10:40:00,2023-04-10
736,2_2023-04-10 12:59:00,0.0,12:59:00,2023-04-10
737,1_2023-04-10 06:50:00,0.0,06:50:00,2023-04-10
738,1_2023-04-10 18:00:00,0.0,18:00:00,2023-04-10
739,1_2023-04-10 20:20:00,0.0,20:20:00,2023-04-10
740,1_2023-04-10 02:20:00,0.0,02:20:00,2023-04-10
741,2_2023-04-10 01:59:00,0.0,01:59:00,2023-04-10
742,1_2023-04-10 16:50:00,0.0,16:50:00,2023-04-10
743,6_2023-04-10 17:50:00,0.0,17:50:00,2023-04-10
744,1_2023-04-10 21:40:00,0.0,21:40:00,2023-04-10
745,2_2023-04-10 04:11:00,0.0,04:11:00,2023-04-10
746,1_2023-04-10 00:41:00,0.0,00:41:00,2023-04-10
747,2_2023-04-10 03:40:00,0.0,03:40:00,2023-04-10
748,6_2023-04-10 16:10:00,0.0,16:10:00,2023-04-10
749,6_2023-04-10 12:50:00,0.0,12:50:00,2023-04-10
750,6_2023-04-10 17:31:00,0.0,17:31:00,2023-04-10
751,1_2023-04-10 11:00:00,0.0,11:00:00,2023-04-10
752,1_2023-04-10 01:29:00,0.0,01:29:00,2023-04-10
753,5_2023-04-10 04:19:00,0.0,04:19:00,2023-04-10
754,6_2023-04-10 23:58:00,0.0,23:58:00,2023-04-10
755,5_2023-04-10 19:10:00,0.0,19:10:00,2023-04-10
756,1_2023-04-10 15:59:00,0.0,15:59:00,2023-04-10
757,5_2023-04-10 22:49:00,0.0,22:49:00,2023-04-10
758,2_2023-04-10 04:21:00,0.0,04:21:00,2023-04-10
759,6_2023-04-10 03:20:00,0.0,03:20:00,2023-04-10
760,2_2023-04-10 17:30:00,0.0,17:30:00,2023-04-10
761,2_2023-04-10 05:39:00,0.0,05:39:00,2023-04-10
762,6_2023-04-10 05:09:00,0.0,05:09:00,2023-04-10
763,1_2023-04-10 15:49:00,0.0,15:49:00,2023-04-10
764,6_2023-04-10 06:59:00,0.0,06:59:00,2023-04-10
765,5_2023-04-10 14:40:00,0.0,14:40:00,2023-04-10
766,2_2023-04-10 08:39:00,0.0,08:39:00,2023-04-10
767,6_2023-04-10 01:49:00,0.0,01:49:00,2023-04-10
768,5_2023-04-10 16:39:00,0.0,16:39:00,2023-04-10
769,5_2023-04-10 02:30:00,0.0,02:30:00,2023-04-10
770,1_2023-04-10 22:01:00,0.0,22:01:00,2023-04-10
771,6_2023-04-10 04:01:00,0.0,04:01:00,2023-04-10
772,2_2023-04-10 15:27:00,0.0,15:27:00,2023-04-10
773,6_2023-04-10 03:29:00,0.0,03:29:00,2023-04-10
774,5_2023-04-10 03:49:00,0.0,03:49:00,2023-04-10
775,6_2023-04-10 17:20:00,0.0,17:20:00,2023-04-10
776,1_2023-04-10 08:49:00,0.0,08:49:00,2023-04-10
777,1_2023-04-10 13:14:00,0.0,13:14:00,2023-04-10
778,4_2023-04-10 11:59:00,0.0,11:59:00,2023-04-10
779,5_2023-04-10 10:29:00,0.0,10:29:00,2023-04-10
780,5_2023-04-10 17:40:00,0.0,17:40:00,2023-04-10
781,6_2023-04-10 04:49:00,0.0,04:49:00,2023-04-10
782,2_2023-04-10 19:49:00,0.0,19:49:00,2023-04-10
783,6_2023-04-10 05:40:00,0.0,05:40:00,2023-04-10
784,2_2023-04-10 15:39:00,0.0,15:39:00,2023-04-10
785,5_2023-04-10 21:19:00,0.0,21:19:00,2023-04-10
786,1_2023-04-10 02:40:00,0.0,02:40:00,2023-04-10
787,2_2023-04-10 09:40:00,0.0,09:40:00,2023-04-10
788,6_2023-04-10 20:19:00,0.0,20:19:00,2023-04-10
789,1_2023-04-10 17:40:00,0.0,17:40:00,2023-04-10
790,5_2023-04-10 03:19:00,0.0,03:19:00,2023-04-10
791,5_2023-04-10 03:41:00,0.0,03:41:00,2023-04-10
792,1_2023-04-10 02:50:00,0.0,02:50:00,2023-04-10
793,1_2023-04-10 04:49:00,0.0,04:49:00,2023-04-10
794,5_2023-04-10 17:19:00,0.0,17:19:00,2023-04-10
795,5_2023-04-10 21:09:00,0.0,21:09:00,2023-04-10
796,6_2023-04-10 05:17:00,0.0,05:17:00,2023-04-10
797,1_2023-04-10 19:19:00,0.0,19:19:00,2023-04-10
798,2_2023-04-10 02:30:00,0.0,02:30:00,2023-04-10
799,1_2023-04-10 08:39:00,0.0,08:39:00,2023-04-10
800,5_2023-04-10 05:27:00,0.0,05:27:00,2023-04-10
801,6_2023-04-10 20:40:00,0.0,20:40:00,2023-04-10
802,6_2023-04-10 14:36:00,0.0,14:36:00,2023-04-10
803,5_2023-04-10 18:19:00,0.0,18:19:00,2023-04-10
804,5_2023-04-10 23:21:00,0.0,23:21:00,2023-04-10
805,5_2023-04-10 15:39:00,0.0,15:39:00,2023-04-10
806,5_2023-04-10 00:50:00,0.0,00:50:00,2023-04-10
807,6_2023-04-10 11:29:00,0.0,11:29:00,2023-04-10
808,1_2023-04-10 09:40:00,0.0,09:40:00,2023-04-10
809,5_2023-04-10 09:10:00,0.0,09:10:00,2023-04-10
810,2_2023-04-10 00:28:00,0.0,00:28:00,2023-04-10
811,5_2023-04-10 06:29:00,0.0,06:29:00,2023-04-10
812,5_2023-04-10 12:09:00,0.0,12:09:00,2023-04-10
813,2_2023-04-10 21:00:00,0.0,21:00:00,2023-04-10
814,2_2023-04-10 03:50:00,0.0,03:50:00,2023-04-10
815,1_2023-04-10 10:40:00,0.0,10:40:00,2023-04-10
816,5_2023-04-10 08:40:00,0.0,08:40:00,2023-04-10
817,5_2023-04-10 10:59:00,0.0,10:59:00,2023-04-10
818,5_2023-04-10 08:11:00,0.0,08:11:00,2023-04-10
819,5_2023-04-10 23:29:00,0.0,23:29:00,2023-04-10
820,1_2023-04-10 08:59:00,0.0,08:59:00,2023-04-10
